id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
4030,Equipamento Solda por Onda,0.82,0.9,0.92,0.75,89.72,112.48,0.94,0.84,2015-06-17 21:00:00
4031,Equipamento Solda por Refusao,0.88,0.91,0.96,0.83,92.36,81.29,0.93,0.76,2015-06-17 22:00:00
4032,Inspetor Visual Otico,0.88,0.84,0.95,0.79,77.45,83.26,0.89,0.74,2015-06-17 23:00:00
4033,Calibrador Robos,0.82,0.77,0.9,0.87,98.23,92.36,0.86,0.83,2015-06-18 00:00:00
4034,Inspetor Visual Otico,0.84,0.78,0.91,0.76,84.46,119.13,0.84,0.79,2015-06-18 01:00:00
4035,Inspetor Visual Otico,0.92,0.9,0.97,0.86,72.37,86.54,0.87,0.88,2015-06-18 02:00:00
4036,Testador Circuito SMT,0.95,0.9,0.92,0.81,88.93,105.5,0.89,0.81,2015-06-18 03:00:00
4037,Equipamento Solda por Refusao,0.82,0.79,0.94,0.76,84.52,86.82,0.87,0.87,2015-06-18 04:00:00
4038,Scanner AOI,0.94,0.8,0.97,0.89,94.19,97.8,0.94,0.86,2015-06-18 05:00:00
4039,Equipamento Solda por Onda,0.87,0.86,0.94,0.84,71.51,90.35,0.81,0.75,2015-06-18 06:00:00
4040,Equipamento Solda por Onda,0.91,0.87,0.98,0.77,78.59,82.03,0.81,0.79,2015-06-18 07:00:00
4041,Testador Circuito SMT,0.94,0.83,0.99,0.85,93.53,94.96,0.85,0.79,2015-06-18 08:00:00
4042,Calibrador Robos,0.94,0.85,0.94,0.88,74.86,87.61,0.83,0.72,2015-06-18 09:00:00
4043,Inspetor Visual Otico,0.91,0.79,0.96,0.76,96.04,94.61,0.94,0.77,2015-06-18 10:00:00
4044,Equipamento Solda por Refusao,0.82,0.78,0.93,0.83,96.54,84.45,0.91,0.87,2015-06-18 11:00:00
4045,Scanner AOI,0.83,0.86,0.91,0.79,90.78,116.18,0.93,0.79,2015-06-18 12:00:00
4046,Equipamento Solda por Onda,0.89,0.78,0.99,0.81,91.83,97.99,0.93,0.81,2015-06-18 13:00:00
4047,Calibrador Robos,0.9,0.91,0.95,0.82,71.2,99.38,0.87,0.89,2015-06-18 14:00:00
4048,Equipamento Solda por Refusao,0.83,0.81,0.91,0.76,72.2,93.65,0.89,0.73,2015-06-18 15:00:00
4049,Calibrador Robos,0.81,0.91,0.97,0.8,72.2,92.01,0.87,0.81,2015-06-18 16:00:00
4050,Calibrador Robos,0.83,0.8,0.99,0.83,78.83,96.33,0.9,0.79,2015-06-18 17:00:00
4051,Medidor Corrente,0.89,0.87,0.97,0.85,83.65,112.18,0.9,0.75,2015-06-18 18:00:00
4052,Inspetor Visual Otico,0.88,0.84,0.95,0.79,99.43,89.26,0.94,0.81,2015-06-18 19:00:00
4053,Scanner AOI,0.82,0.87,0.97,0.8,96.33,100.22,0.83,0.73,2015-06-18 20:00:00
4054,Equipamento Solda por Refusao,0.8,0.85,0.91,0.78,70.94,100.68,0.93,0.82,2015-06-18 21:00:00
4055,Medidor Corrente,0.85,0.78,0.92,0.76,96.59,102.07,0.86,0.8,2015-06-18 22:00:00
4056,Inspetor Visual Otico,0.83,0.77,0.92,0.79,74.97,102.2,0.81,0.88,2015-06-18 23:00:00
4057,Medidor Corrente,0.92,0.91,0.97,0.85,73.1,102.36,0.81,0.79,2015-06-19 00:00:00
4058,Scanner AOI,0.84,0.84,0.97,0.77,95.21,113.39,0.91,0.83,2015-06-19 01:00:00
4059,Scanner AOI,0.82,0.83,0.97,0.78,84.09,110.28,0.84,0.9,2015-06-19 02:00:00
4060,Testador Circuito SMT,0.95,0.88,0.92,0.85,96.88,102.78,0.89,0.86,2015-06-19 03:00:00
4061,Scanner AOI,0.85,0.9,0.97,0.84,84.0,90.33,0.88,0.71,2015-06-19 04:00:00
4062,Equipamento Solda por Onda,0.81,0.82,0.94,0.87,84.67,87.61,0.85,0.7,2015-06-19 05:00:00
4063,Scanner AOI,0.8,0.89,0.94,0.85,90.71,83.62,0.81,0.78,2015-06-19 06:00:00
4064,Equipamento Solda por Refusao,0.9,0.85,0.98,0.87,79.94,100.5,0.9,0.88,2015-06-19 07:00:00
4065,Inspetor Visual Otico,0.82,0.84,0.93,0.89,70.24,113.6,0.94,0.79,2015-06-19 08:00:00
4066,Equipamento Solda por Refusao,0.87,0.76,0.94,0.85,70.47,114.17,0.85,0.77,2015-06-19 09:00:00
4067,Medidor Corrente,0.85,0.84,0.96,0.89,88.25,90.25,0.84,0.74,2015-06-19 10:00:00
4068,Testador Circuito SMT,0.89,0.9,0.94,0.82,85.56,109.9,0.84,0.84,2015-06-19 11:00:00
4069,Calibrador Robos,0.81,0.83,0.93,0.82,83.25,96.48,0.81,0.85,2015-06-19 12:00:00
4070,Medidor Corrente,0.83,0.86,0.93,0.78,74.58,115.71,0.94,0.7,2015-06-19 13:00:00
4071,Inspetor Visual Otico,0.81,0.86,0.98,0.8,70.42,104.43,0.88,0.76,2015-06-19 14:00:00
4072,Calibrador Robos,0.91,0.88,0.95,0.79,96.22,87.92,0.92,0.74,2015-06-19 15:00:00
4073,Calibrador Robos,0.95,0.86,0.93,0.88,94.43,82.85,0.88,0.81,2015-06-19 16:00:00
4074,Testador Circuito SMT,0.83,0.86,0.97,0.79,79.36,90.65,0.84,0.7,2015-06-19 17:00:00
4075,Equipamento Solda por Onda,0.89,0.91,0.96,0.79,91.74,117.57,0.82,0.87,2015-06-19 18:00:00
4076,Scanner AOI,0.9,0.9,0.98,0.88,84.87,104.93,0.87,0.89,2015-06-19 19:00:00
4077,Medidor Corrente,0.87,0.84,0.97,0.88,82.51,117.62,0.85,0.78,2015-06-19 20:00:00
4078,Medidor Corrente,0.89,0.89,0.97,0.86,86.04,80.56,0.86,0.76,2015-06-19 21:00:00
4079,Inspetor Visual Otico,0.83,0.88,0.93,0.84,74.98,101.07,0.81,0.81,2015-06-19 22:00:00
4080,Equipamento Solda por Refusao,0.83,0.88,0.99,0.86,73.24,87.95,0.91,0.86,2015-06-19 23:00:00
4081,Medidor Corrente,0.92,0.88,0.93,0.86,91.52,117.34,0.89,0.86,2015-06-20 00:00:00
4082,Equipamento Solda por Onda,0.86,0.88,0.97,0.83,83.44,109.32,0.88,0.83,2015-06-20 01:00:00
4083,Calibrador Robos,0.87,0.88,0.94,0.76,99.21,96.59,0.82,0.81,2015-06-20 02:00:00
4084,Equipamento Solda por Refusao,0.87,0.8,0.97,0.82,91.83,100.13,0.85,0.82,2015-06-20 03:00:00
4085,Equipamento Solda por Refusao,0.88,0.78,0.94,0.85,83.49,110.41,0.95,0.84,2015-06-20 04:00:00
4086,Scanner AOI,0.95,0.8,0.99,0.77,98.08,111.55,0.94,0.77,2015-06-20 05:00:00
4087,Equipamento Solda por Refusao,0.92,0.8,0.99,0.86,73.12,100.15,0.92,0.79,2015-06-20 06:00:00
4088,Inspetor Visual Otico,0.86,0.87,0.97,0.81,76.8,90.15,0.81,0.84,2015-06-20 07:00:00
4089,Equipamento Solda por Refusao,0.92,0.86,0.99,0.81,75.68,80.24,0.8,0.75,2015-06-20 08:00:00
4090,Calibrador Robos,0.92,0.91,0.92,0.79,85.63,88.27,0.89,0.88,2015-06-20 09:00:00
4091,Equipamento Solda por Refusao,0.92,0.75,0.93,0.84,83.07,115.63,0.8,0.83,2015-06-20 10:00:00
4092,Testador Circuito SMT,0.86,0.82,0.92,0.81,73.3,93.62,0.84,0.86,2015-06-20 11:00:00
4093,Equipamento Solda por Refusao,0.94,0.9,0.97,0.84,98.0,101.77,0.84,0.77,2015-06-20 12:00:00
4094,Inspetor Visual Otico,0.91,0.81,0.94,0.87,79.67,113.02,0.92,0.81,2015-06-20 13:00:00
4095,Testador Circuito SMT,0.94,0.76,0.98,0.78,72.7,104.38,0.91,0.89,2015-06-20 14:00:00
4096,Equipamento Solda por Onda,0.82,0.87,0.98,0.77,72.53,91.71,0.82,0.77,2015-06-20 15:00:00
4097,Testador Circuito SMT,0.91,0.88,0.93,0.77,70.27,114.38,0.82,0.74,2015-06-20 16:00:00
4098,Scanner AOI,0.93,0.89,0.98,0.78,87.82,100.14,0.87,0.74,2015-06-20 17:00:00
4099,Medidor Corrente,0.93,0.88,0.94,0.79,81.05,81.35,0.92,0.79,2015-06-20 18:00:00
4100,Scanner AOI,0.81,0.79,0.96,0.78,81.27,100.3,0.84,0.89,2015-06-20 19:00:00
4101,Equipamento Solda por Refusao,0.94,0.82,0.91,0.86,80.44,119.71,0.89,0.81,2015-06-20 20:00:00
4102,Equipamento Solda por Refusao,0.9,0.77,0.98,0.84,98.19,86.57,0.93,0.74,2015-06-20 21:00:00
4103,Testador Circuito SMT,0.95,0.8,0.96,0.89,75.48,105.22,0.82,0.84,2015-06-20 22:00:00
4104,Equipamento Solda por Onda,0.86,0.82,0.99,0.89,87.85,89.13,0.92,0.87,2015-06-20 23:00:00
4105,Inspetor Visual Otico,0.95,0.9,0.9,0.9,99.69,101.28,0.88,0.79,2015-06-21 00:00:00
4106,Inspetor Visual Otico,0.86,0.75,0.91,0.81,90.49,99.22,0.83,0.87,2015-06-21 01:00:00
4107,Calibrador Robos,0.8,0.81,0.98,0.83,72.39,87.24,0.91,0.79,2015-06-21 02:00:00
4108,Scanner AOI,0.92,0.82,0.94,0.84,73.63,108.8,0.9,0.77,2015-06-21 03:00:00
4109,Calibrador Robos,0.92,0.89,0.97,0.87,88.94,91.23,0.85,0.71,2015-06-21 04:00:00
4110,Equipamento Solda por Refusao,0.91,0.78,0.92,0.87,88.34,104.68,0.81,0.71,2015-06-21 05:00:00
4111,Equipamento Solda por Refusao,0.89,0.81,0.93,0.84,98.62,107.75,0.81,0.72,2015-06-21 06:00:00
4112,Testador Circuito SMT,0.85,0.78,0.92,0.84,87.46,111.28,0.8,0.88,2015-06-21 07:00:00
4113,Calibrador Robos,0.83,0.9,0.95,0.9,93.07,94.71,0.94,0.72,2015-06-21 08:00:00
4114,Testador Circuito SMT,0.85,0.77,0.97,0.85,79.44,81.23,0.89,0.88,2015-06-21 09:00:00
4115,Equipamento Solda por Refusao,0.86,0.84,0.98,0.77,90.79,94.31,0.9,0.87,2015-06-21 10:00:00
4116,Medidor Corrente,0.85,0.91,0.9,0.84,77.85,93.93,0.94,0.86,2015-06-21 11:00:00
4117,Inspetor Visual Otico,0.81,0.82,0.99,0.86,81.68,88.49,0.87,0.72,2015-06-21 12:00:00
4118,Equipamento Solda por Onda,0.84,0.91,0.91,0.83,99.82,105.99,0.9,0.8,2015-06-21 13:00:00
4119,Scanner AOI,0.89,0.86,0.98,0.8,99.68,87.38,0.94,0.87,2015-06-21 14:00:00
4120,Medidor Corrente,0.86,0.84,0.95,0.83,85.75,99.37,0.86,0.78,2015-06-21 15:00:00
4121,Equipamento Solda por Onda,0.92,0.9,0.92,0.84,87.47,105.13,0.94,0.83,2015-06-21 16:00:00
4122,Inspetor Visual Otico,0.86,0.84,0.92,0.8,91.69,87.11,0.92,0.71,2015-06-21 17:00:00
4123,Equipamento Solda por Refusao,0.87,0.89,0.96,0.85,90.99,87.05,0.81,0.76,2015-06-21 18:00:00
4124,Scanner AOI,0.87,0.77,0.97,0.87,87.45,119.42,0.8,0.81,2015-06-21 19:00:00
4125,Medidor Corrente,0.86,0.84,0.93,0.84,98.41,105.29,0.89,0.8,2015-06-21 20:00:00
4126,Equipamento Solda por Onda,0.86,0.84,0.94,0.85,90.2,92.14,0.86,0.72,2015-06-21 21:00:00
4127,Scanner AOI,0.95,0.81,0.97,0.75,88.65,113.45,0.84,0.85,2015-06-21 22:00:00
4128,Testador Circuito SMT,0.81,0.76,0.94,0.86,85.7,112.11,0.86,0.84,2015-06-21 23:00:00
4129,Calibrador Robos,0.94,0.9,0.98,0.81,94.47,119.45,0.87,0.9,2015-06-22 00:00:00
4130,Testador Circuito SMT,0.9,0.82,0.93,0.85,95.45,105.45,0.87,0.74,2015-06-22 01:00:00
4131,Scanner AOI,0.94,0.77,0.97,0.75,80.11,80.9,0.8,0.87,2015-06-22 02:00:00
4132,Testador Circuito SMT,0.95,0.8,0.95,0.79,86.22,106.71,0.92,0.86,2015-06-22 03:00:00
4133,Calibrador Robos,0.82,0.88,0.96,0.82,73.05,102.83,0.93,0.79,2015-06-22 04:00:00
4134,Equipamento Solda por Onda,0.89,0.78,0.92,0.87,89.21,119.1,0.92,0.72,2015-06-22 05:00:00
4135,Scanner AOI,0.84,0.81,0.91,0.89,98.23,104.24,0.87,0.73,2015-06-22 06:00:00
4136,Scanner AOI,0.9,0.78,0.92,0.82,76.67,109.71,0.93,0.73,2015-06-22 07:00:00
4137,Medidor Corrente,0.87,0.86,0.98,0.9,88.76,107.26,0.89,0.82,2015-06-22 08:00:00
4138,Equipamento Solda por Refusao,0.94,0.91,0.91,0.76,81.97,107.2,0.82,0.81,2015-06-22 09:00:00
4139,Medidor Corrente,0.84,0.77,0.92,0.84,83.02,96.11,0.8,0.82,2015-06-22 10:00:00
4140,Medidor Corrente,0.85,0.91,0.9,0.81,87.25,95.03,0.84,0.88,2015-06-22 11:00:00
4141,Medidor Corrente,0.95,0.79,0.94,0.78,80.4,115.27,0.89,0.89,2015-06-22 12:00:00
4142,Testador Circuito SMT,0.8,0.75,0.98,0.76,81.37,115.67,0.82,0.79,2015-06-22 13:00:00
4143,Inspetor Visual Otico,0.86,0.88,0.98,0.87,87.33,89.6,0.82,0.85,2015-06-22 14:00:00
4144,Equipamento Solda por Onda,0.94,0.89,0.91,0.77,94.89,113.13,0.85,0.8,2015-06-22 15:00:00
4145,Testador Circuito SMT,0.88,0.8,0.92,0.79,99.52,87.09,0.82,0.77,2015-06-22 16:00:00
4146,Equipamento Solda por Onda,0.8,0.8,0.94,0.83,90.5,101.42,0.87,0.76,2015-06-22 17:00:00
4147,Medidor Corrente,0.94,0.8,0.91,0.77,99.34,91.18,0.83,0.76,2015-06-22 18:00:00
4148,Equipamento Solda por Refusao,0.88,0.87,0.98,0.85,89.42,92.43,0.88,0.75,2015-06-22 19:00:00
4149,Scanner AOI,0.93,0.78,0.92,0.85,94.12,104.98,0.94,0.72,2015-06-22 20:00:00
4150,Testador Circuito SMT,0.83,0.86,0.9,0.78,75.0,90.64,0.85,0.82,2015-06-22 21:00:00
4151,Testador Circuito SMT,0.84,0.76,0.93,0.9,98.98,109.93,0.89,0.77,2015-06-22 22:00:00
4152,Testador Circuito SMT,0.8,0.84,0.96,0.77,79.36,80.16,0.83,0.81,2015-06-22 23:00:00
4153,Testador Circuito SMT,0.86,0.92,0.92,0.88,84.29,110.69,0.89,0.81,2015-06-23 00:00:00
4154,Equipamento Solda por Refusao,0.87,0.84,0.97,0.81,84.95,105.23,0.86,0.87,2015-06-23 01:00:00
4155,Inspetor Visual Otico,0.94,0.92,0.95,0.77,73.33,103.79,0.94,0.83,2015-06-23 02:00:00
4156,Medidor Corrente,0.8,0.81,0.96,0.85,90.02,88.89,0.92,0.8,2015-06-23 03:00:00
4157,Calibrador Robos,0.91,0.88,0.97,0.9,90.83,97.93,0.86,0.7,2015-06-23 04:00:00
4158,Testador Circuito SMT,0.86,0.76,0.96,0.85,78.62,81.98,0.81,0.77,2015-06-23 05:00:00
4159,Inspetor Visual Otico,0.84,0.85,0.92,0.81,83.1,93.07,0.89,0.71,2015-06-23 06:00:00
4160,Inspetor Visual Otico,0.88,0.91,0.97,0.85,96.18,98.52,0.84,0.72,2015-06-23 07:00:00
4161,Medidor Corrente,0.89,0.78,0.95,0.83,86.31,96.94,0.85,0.72,2015-06-23 08:00:00
4162,Inspetor Visual Otico,0.85,0.89,0.96,0.85,70.62,98.15,0.93,0.86,2015-06-23 09:00:00
4163,Equipamento Solda por Refusao,0.92,0.91,0.94,0.8,81.55,92.72,0.89,0.76,2015-06-23 10:00:00
4164,Inspetor Visual Otico,0.92,0.86,0.91,0.77,72.5,93.22,0.86,0.82,2015-06-23 11:00:00
4165,Inspetor Visual Otico,0.87,0.87,0.91,0.87,92.87,88.13,0.81,0.84,2015-06-23 12:00:00
4166,Equipamento Solda por Refusao,0.89,0.82,0.91,0.86,94.82,83.62,0.95,0.86,2015-06-23 13:00:00
4167,Medidor Corrente,0.8,0.8,0.92,0.89,99.65,116.71,0.91,0.81,2015-06-23 14:00:00
4168,Inspetor Visual Otico,0.86,0.86,0.91,0.75,71.74,109.69,0.87,0.89,2015-06-23 15:00:00
4169,Equipamento Solda por Refusao,0.94,0.81,0.93,0.87,84.99,102.96,0.92,0.76,2015-06-23 16:00:00
4170,Scanner AOI,0.84,0.86,0.99,0.84,79.89,82.95,0.9,0.74,2015-06-23 17:00:00
4171,Calibrador Robos,0.84,0.83,0.95,0.86,88.48,97.67,0.82,0.81,2015-06-23 18:00:00
4172,Medidor Corrente,0.8,0.78,0.9,0.88,82.3,82.05,0.86,0.74,2015-06-23 19:00:00
4173,Equipamento Solda por Refusao,0.81,0.92,0.95,0.83,95.26,88.26,0.86,0.77,2015-06-23 20:00:00
4174,Calibrador Robos,0.84,0.78,0.95,0.83,85.76,82.59,0.84,0.73,2015-06-23 21:00:00
4175,Scanner AOI,0.91,0.81,0.91,0.87,82.06,95.19,0.92,0.77,2015-06-23 22:00:00
4176,Inspetor Visual Otico,0.87,0.86,0.99,0.88,82.46,114.64,0.95,0.88,2015-06-23 23:00:00
4177,Calibrador Robos,0.82,0.77,0.96,0.77,90.28,98.07,0.95,0.83,2015-06-24 00:00:00
4178,Inspetor Visual Otico,0.83,0.88,0.9,0.85,98.09,100.76,0.83,0.83,2015-06-24 01:00:00
4179,Medidor Corrente,0.92,0.87,0.96,0.88,93.62,100.99,0.82,0.78,2015-06-24 02:00:00
4180,Medidor Corrente,0.88,0.86,0.92,0.77,72.97,109.81,0.81,0.72,2015-06-24 03:00:00
4181,Equipamento Solda por Refusao,0.88,0.9,0.98,0.78,72.57,116.11,0.83,0.83,2015-06-24 04:00:00
4182,Testador Circuito SMT,0.85,0.76,0.95,0.76,83.78,95.79,0.91,0.83,2015-06-24 05:00:00
4183,Inspetor Visual Otico,0.93,0.85,0.96,0.86,97.05,84.96,0.81,0.83,2015-06-24 06:00:00
4184,Medidor Corrente,0.94,0.81,0.95,0.88,87.61,105.59,0.89,0.71,2015-06-24 07:00:00
4185,Calibrador Robos,0.95,0.8,0.99,0.78,88.47,98.5,0.87,0.82,2015-06-24 08:00:00
4186,Equipamento Solda por Onda,0.81,0.9,0.91,0.89,91.51,96.75,0.93,0.8,2015-06-24 09:00:00
4187,Calibrador Robos,0.84,0.76,0.93,0.89,86.34,97.68,0.9,0.83,2015-06-24 10:00:00
4188,Calibrador Robos,0.89,0.86,0.92,0.9,74.03,117.53,0.87,0.88,2015-06-24 11:00:00
4189,Equipamento Solda por Onda,0.94,0.85,0.9,0.77,90.37,100.62,0.93,0.81,2015-06-24 12:00:00
4190,Medidor Corrente,0.88,0.78,0.92,0.88,92.27,117.08,0.93,0.78,2015-06-24 13:00:00
4191,Medidor Corrente,0.9,0.79,0.9,0.84,91.75,89.48,0.89,0.81,2015-06-24 14:00:00
4192,Inspetor Visual Otico,0.88,0.78,0.93,0.81,95.39,117.6,0.86,0.73,2015-06-24 15:00:00
4193,Equipamento Solda por Onda,0.91,0.79,0.92,0.82,93.54,98.22,0.91,0.84,2015-06-24 16:00:00
4194,Calibrador Robos,0.82,0.81,0.93,0.89,80.19,105.31,0.82,0.74,2015-06-24 17:00:00
4195,Equipamento Solda por Refusao,0.87,0.85,0.95,0.88,93.55,119.52,0.94,0.79,2015-06-24 18:00:00
4196,Scanner AOI,0.88,0.75,0.93,0.78,84.96,89.78,0.91,0.76,2015-06-24 19:00:00
4197,Scanner AOI,0.89,0.83,0.98,0.88,84.79,86.77,0.84,0.9,2015-06-24 20:00:00
4198,Inspetor Visual Otico,0.85,0.8,0.94,0.88,95.78,115.03,0.83,0.84,2015-06-24 21:00:00
4199,Testador Circuito SMT,0.88,0.8,0.96,0.8,77.85,84.43,0.84,0.71,2015-06-24 22:00:00
4200,Medidor Corrente,0.95,0.83,0.99,0.82,74.1,114.14,0.84,0.7,2015-06-24 23:00:00
4201,Calibrador Robos,0.86,0.78,0.9,0.76,92.65,108.79,0.88,0.71,2015-06-25 00:00:00
4202,Equipamento Solda por Refusao,0.91,0.79,0.91,0.88,70.73,83.28,0.91,0.72,2015-06-25 01:00:00
4203,Equipamento Solda por Onda,0.81,0.89,0.94,0.77,92.37,96.84,0.86,0.81,2015-06-25 02:00:00
4204,Equipamento Solda por Onda,0.83,0.88,0.94,0.83,70.33,81.91,0.94,0.84,2015-06-25 03:00:00
4205,Calibrador Robos,0.87,0.91,0.92,0.88,84.34,86.36,0.91,0.74,2015-06-25 04:00:00
4206,Equipamento Solda por Refusao,0.88,0.77,0.94,0.79,75.24,92.57,0.84,0.73,2015-06-25 05:00:00
4207,Equipamento Solda por Onda,0.89,0.84,0.98,0.79,77.98,111.99,0.84,0.81,2015-06-25 06:00:00
4208,Medidor Corrente,0.8,0.82,0.96,0.84,99.6,96.59,0.95,0.8,2015-06-25 07:00:00
4209,Equipamento Solda por Refusao,0.93,0.86,0.98,0.84,84.98,105.23,0.86,0.87,2015-06-25 08:00:00
4210,Testador Circuito SMT,0.86,0.87,0.91,0.78,88.03,98.85,0.94,0.85,2015-06-25 09:00:00
4211,Medidor Corrente,0.83,0.85,0.95,0.77,89.31,101.74,0.84,0.86,2015-06-25 10:00:00
4212,Inspetor Visual Otico,0.89,0.9,0.92,0.86,72.51,100.72,0.91,0.87,2015-06-25 11:00:00
4213,Equipamento Solda por Onda,0.92,0.9,0.94,0.86,75.44,116.88,0.84,0.76,2015-06-25 12:00:00
4214,Inspetor Visual Otico,0.9,0.81,0.93,0.8,72.31,100.16,0.88,0.87,2015-06-25 13:00:00
4215,Testador Circuito SMT,0.88,0.86,0.91,0.89,74.22,88.25,0.81,0.72,2015-06-25 14:00:00
4216,Medidor Corrente,0.91,0.89,0.94,0.79,78.27,107.13,0.81,0.8,2015-06-25 15:00:00
4217,Inspetor Visual Otico,0.89,0.83,0.93,0.85,79.97,117.41,0.84,0.72,2015-06-25 16:00:00
4218,Testador Circuito SMT,0.95,0.87,0.92,0.8,93.55,115.79,0.94,0.78,2015-06-25 17:00:00
4219,Inspetor Visual Otico,0.93,0.9,0.98,0.79,74.92,93.21,0.94,0.84,2015-06-25 18:00:00
4220,Calibrador Robos,0.81,0.75,0.96,0.77,89.54,80.6,0.93,0.79,2015-06-25 19:00:00
4221,Calibrador Robos,0.88,0.9,0.9,0.88,93.77,115.52,0.92,0.87,2015-06-25 20:00:00
4222,Testador Circuito SMT,0.92,0.87,0.96,0.88,76.04,115.29,0.82,0.83,2015-06-25 21:00:00
4223,Inspetor Visual Otico,0.92,0.87,0.96,0.82,75.2,103.98,0.9,0.74,2015-06-25 22:00:00
4224,Medidor Corrente,0.8,0.89,0.94,0.84,74.73,88.61,0.91,0.71,2015-06-25 23:00:00
4225,Medidor Corrente,0.93,0.75,0.92,0.79,74.3,115.28,0.86,0.86,2015-06-26 00:00:00
4226,Medidor Corrente,0.9,0.87,0.94,0.84,92.91,97.75,0.94,0.89,2015-06-26 01:00:00
4227,Medidor Corrente,0.92,0.82,0.92,0.84,96.39,111.44,0.89,0.87,2015-06-26 02:00:00
4228,Equipamento Solda por Onda,0.92,0.87,0.97,0.85,91.7,106.74,0.88,0.77,2015-06-26 03:00:00
4229,Equipamento Solda por Onda,0.9,0.81,0.97,0.88,88.16,93.66,0.88,0.71,2015-06-26 04:00:00
4230,Calibrador Robos,0.86,0.82,0.95,0.79,85.88,119.79,0.83,0.85,2015-06-26 05:00:00
4231,Inspetor Visual Otico,0.86,0.91,0.93,0.89,92.44,96.31,0.94,0.88,2015-06-26 06:00:00
4232,Equipamento Solda por Onda,0.85,0.79,0.99,0.87,70.89,108.36,0.93,0.88,2015-06-26 07:00:00
4233,Medidor Corrente,0.89,0.85,0.95,0.83,81.05,97.36,0.88,0.8,2015-06-26 08:00:00
4234,Inspetor Visual Otico,0.8,0.87,0.95,0.9,84.92,113.17,0.92,0.81,2015-06-26 09:00:00
4235,Equipamento Solda por Onda,0.86,0.89,0.92,0.8,84.86,119.76,0.89,0.71,2015-06-26 10:00:00
4236,Scanner AOI,0.85,0.81,0.95,0.87,81.05,115.42,0.86,0.85,2015-06-26 11:00:00
4237,Scanner AOI,0.86,0.91,0.92,0.75,97.95,89.23,0.86,0.88,2015-06-26 12:00:00
4238,Equipamento Solda por Onda,0.94,0.75,0.94,0.81,97.41,95.06,0.88,0.71,2015-06-26 13:00:00
4239,Calibrador Robos,0.84,0.77,0.97,0.78,70.32,107.14,0.9,0.86,2015-06-26 14:00:00
4240,Equipamento Solda por Refusao,0.87,0.75,0.94,0.87,80.5,101.89,0.94,0.84,2015-06-26 15:00:00
4241,Equipamento Solda por Onda,0.92,0.88,0.94,0.76,90.57,90.32,0.83,0.76,2015-06-26 16:00:00
4242,Scanner AOI,0.84,0.85,0.96,0.8,98.53,80.59,0.86,0.86,2015-06-26 17:00:00
4243,Equipamento Solda por Onda,0.88,0.85,0.91,0.8,85.14,111.97,0.81,0.78,2015-06-26 18:00:00
4244,Equipamento Solda por Refusao,0.86,0.75,0.97,0.76,97.56,87.16,0.85,0.72,2015-06-26 19:00:00
4245,Equipamento Solda por Onda,0.87,0.78,0.9,0.82,76.98,82.48,0.81,0.8,2015-06-26 20:00:00
4246,Equipamento Solda por Refusao,0.85,0.79,0.99,0.83,78.48,112.34,0.84,0.87,2015-06-26 21:00:00
4247,Equipamento Solda por Onda,0.87,0.79,0.98,0.88,81.77,118.07,0.9,0.74,2015-06-26 22:00:00
4248,Scanner AOI,0.82,0.82,0.95,0.88,95.85,87.07,0.82,0.71,2015-06-26 23:00:00
4249,Inspetor Visual Otico,0.84,0.89,0.97,0.88,89.2,85.39,0.9,0.83,2015-06-27 00:00:00
4250,Inspetor Visual Otico,0.86,0.77,0.91,0.86,98.6,98.79,0.91,0.87,2015-06-27 01:00:00
4251,Testador Circuito SMT,0.94,0.79,0.9,0.77,92.88,113.82,0.95,0.75,2015-06-27 02:00:00
4252,Inspetor Visual Otico,0.92,0.86,0.91,0.9,84.34,111.15,0.81,0.88,2015-06-27 03:00:00
4253,Testador Circuito SMT,0.88,0.77,0.98,0.77,79.35,115.87,0.8,0.71,2015-06-27 04:00:00
4254,Calibrador Robos,0.91,0.84,0.98,0.84,87.09,93.19,0.9,0.73,2015-06-27 05:00:00
4255,Scanner AOI,0.91,0.91,0.97,0.83,94.19,83.64,0.85,0.76,2015-06-27 06:00:00
4256,Inspetor Visual Otico,0.91,0.76,0.94,0.83,79.19,96.91,0.81,0.88,2015-06-27 07:00:00
4257,Inspetor Visual Otico,0.91,0.89,0.91,0.85,75.56,95.24,0.86,0.85,2015-06-27 08:00:00
4258,Inspetor Visual Otico,0.84,0.77,0.9,0.83,88.15,87.56,0.94,0.7,2015-06-27 09:00:00
4259,Testador Circuito SMT,0.85,0.8,0.94,0.77,88.11,83.72,0.9,0.8,2015-06-27 10:00:00
4260,Equipamento Solda por Onda,0.82,0.82,0.97,0.78,75.18,80.32,0.86,0.81,2015-06-27 11:00:00
4261,Scanner AOI,0.92,0.78,0.93,0.86,84.13,106.45,0.9,0.81,2015-06-27 12:00:00
4262,Equipamento Solda por Onda,0.87,0.84,0.97,0.84,79.94,92.0,0.93,0.84,2015-06-27 13:00:00
4263,Inspetor Visual Otico,0.94,0.86,0.97,0.8,97.99,97.22,0.85,0.76,2015-06-27 14:00:00
4264,Testador Circuito SMT,0.81,0.85,0.98,0.83,70.98,100.53,0.9,0.82,2015-06-27 15:00:00
4265,Inspetor Visual Otico,0.93,0.76,0.93,0.87,77.14,111.78,0.91,0.73,2015-06-27 16:00:00
