id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
7855,Inspetor Visual Otico,0.86,0.92,0.91,0.79,86.66,112.94,0.82,0.84,2017-11-24 06:00:00
7856,Scanner AOI,0.84,0.86,0.97,0.75,72.52,99.26,0.87,0.85,2017-11-24 07:00:00
7857,Scanner AOI,0.89,0.77,0.93,0.82,82.65,118.86,0.88,0.9,2017-11-24 08:00:00
7858,Testador Circuito SMT,0.89,0.87,0.93,0.89,99.65,90.43,0.92,0.73,2017-11-24 09:00:00
7859,Equipamento Solda por Refusao,0.91,0.77,0.92,0.81,77.35,86.79,0.83,0.71,2017-11-24 10:00:00
7860,Testador Circuito SMT,0.92,0.76,0.93,0.86,75.81,98.72,0.93,0.73,2017-11-24 11:00:00
7861,Calibrador Robos,0.81,0.81,0.94,0.86,70.66,92.35,0.91,0.76,2017-11-24 12:00:00
7862,Testador Circuito SMT,0.94,0.79,0.98,0.82,70.0,105.96,0.85,0.8,2017-11-24 13:00:00
7863,Calibrador Robos,0.93,0.76,0.94,0.89,77.66,94.95,0.93,0.8,2017-11-24 14:00:00
7864,Equipamento Solda por Refusao,0.87,0.8,0.98,0.87,81.05,119.65,0.9,0.88,2017-11-24 15:00:00
7865,Testador Circuito SMT,0.82,0.89,0.97,0.88,96.35,105.85,0.9,0.73,2017-11-24 16:00:00
7866,Testador Circuito SMT,0.83,0.89,0.99,0.81,97.96,112.69,0.8,0.83,2017-11-24 17:00:00
7867,Scanner AOI,0.82,0.9,0.9,0.81,70.11,92.72,0.81,0.81,2017-11-24 18:00:00
7868,Equipamento Solda por Refusao,0.8,0.82,0.99,0.87,94.44,108.26,0.94,0.88,2017-11-24 19:00:00
7869,Calibrador Robos,0.93,0.81,0.95,0.85,70.03,82.82,0.94,0.81,2017-11-24 20:00:00
7870,Testador Circuito SMT,0.93,0.76,0.97,0.85,99.4,80.11,0.84,0.84,2017-11-24 21:00:00
7871,Equipamento Solda por Onda,0.82,0.89,0.93,0.89,78.19,106.77,0.9,0.85,2017-11-24 22:00:00
7872,Equipamento Solda por Onda,0.85,0.85,0.92,0.82,91.47,102.76,0.91,0.89,2017-11-24 23:00:00
7873,Testador Circuito SMT,0.89,0.9,0.92,0.77,75.53,95.6,0.94,0.72,2017-11-25 00:00:00
7874,Inspetor Visual Otico,0.84,0.91,0.99,0.78,80.97,95.52,0.91,0.74,2017-11-25 01:00:00
7875,Calibrador Robos,0.82,0.82,0.91,0.77,83.66,104.95,0.81,0.82,2017-11-25 02:00:00
7876,Equipamento Solda por Onda,0.88,0.87,0.98,0.83,83.55,117.27,0.9,0.71,2017-11-25 03:00:00
7877,Equipamento Solda por Refusao,0.84,0.88,0.96,0.8,72.5,98.48,0.85,0.83,2017-11-25 04:00:00
7878,Equipamento Solda por Refusao,0.83,0.9,0.94,0.82,72.8,86.54,0.8,0.8,2017-11-25 05:00:00
7879,Testador Circuito SMT,0.8,0.8,0.98,0.82,91.54,100.61,0.94,0.83,2017-11-25 06:00:00
7880,Calibrador Robos,0.93,0.88,0.94,0.88,88.12,109.29,0.8,0.76,2017-11-25 07:00:00
7881,Equipamento Solda por Onda,0.81,0.83,0.93,0.75,98.57,117.97,0.92,0.86,2017-11-25 08:00:00
7882,Medidor Corrente,0.82,0.88,0.91,0.77,89.83,118.44,0.86,0.81,2017-11-25 09:00:00
7883,Medidor Corrente,0.91,0.81,0.92,0.82,98.46,108.41,0.92,0.8,2017-11-25 10:00:00
7884,Scanner AOI,0.84,0.9,0.99,0.85,91.22,108.3,0.94,0.8,2017-11-25 11:00:00
7885,Scanner AOI,0.91,0.82,0.92,0.87,75.71,80.94,0.8,0.76,2017-11-25 12:00:00
7886,Equipamento Solda por Onda,0.87,0.88,0.92,0.8,76.69,92.33,0.9,0.88,2017-11-25 13:00:00
7887,Scanner AOI,0.89,0.9,0.96,0.76,72.0,105.48,0.84,0.9,2017-11-25 14:00:00
7888,Inspetor Visual Otico,0.92,0.76,0.96,0.81,89.49,81.51,0.82,0.81,2017-11-25 15:00:00
7889,Testador Circuito SMT,0.91,0.78,0.91,0.8,72.8,87.03,0.92,0.75,2017-11-25 16:00:00
7890,Testador Circuito SMT,0.85,0.85,0.91,0.8,95.27,93.86,0.85,0.71,2017-11-25 17:00:00
7891,Testador Circuito SMT,0.85,0.77,0.94,0.78,96.91,89.31,0.86,0.85,2017-11-25 18:00:00
7892,Inspetor Visual Otico,0.91,0.91,0.98,0.89,89.2,84.7,0.89,0.71,2017-11-25 19:00:00
7893,Equipamento Solda por Onda,0.81,0.85,0.93,0.86,89.38,96.65,0.81,0.7,2017-11-25 20:00:00
7894,Calibrador Robos,0.87,0.77,0.94,0.87,89.83,114.36,0.91,0.87,2017-11-25 21:00:00
7895,Equipamento Solda por Refusao,0.83,0.86,0.94,0.75,93.89,82.66,0.91,0.71,2017-11-25 22:00:00
7896,Inspetor Visual Otico,0.89,0.92,0.95,0.75,82.76,97.85,0.81,0.84,2017-11-25 23:00:00
7897,Equipamento Solda por Onda,0.84,0.88,0.96,0.86,86.96,84.16,0.9,0.78,2017-11-26 00:00:00
7898,Scanner AOI,0.95,0.77,0.91,0.83,95.8,84.0,0.83,0.8,2017-11-26 01:00:00
7899,Calibrador Robos,0.94,0.82,0.98,0.85,90.86,112.16,0.83,0.87,2017-11-26 02:00:00
7900,Inspetor Visual Otico,0.81,0.76,0.99,0.86,73.06,99.52,0.94,0.77,2017-11-26 03:00:00
7901,Inspetor Visual Otico,0.87,0.75,0.99,0.77,89.21,95.51,0.81,0.8,2017-11-26 04:00:00
7902,Inspetor Visual Otico,0.92,0.8,0.97,0.79,83.68,108.06,0.89,0.88,2017-11-26 05:00:00
7903,Inspetor Visual Otico,0.91,0.81,0.98,0.77,99.44,108.33,0.92,0.77,2017-11-26 06:00:00
7904,Scanner AOI,0.9,0.89,0.91,0.85,96.3,116.81,0.89,0.74,2017-11-26 07:00:00
7905,Calibrador Robos,0.91,0.88,0.95,0.87,96.27,87.06,0.86,0.73,2017-11-26 08:00:00
7906,Scanner AOI,0.82,0.86,0.92,0.75,97.37,99.76,0.94,0.71,2017-11-26 09:00:00
7907,Inspetor Visual Otico,0.83,0.89,0.98,0.87,96.44,116.25,0.83,0.79,2017-11-26 10:00:00
7908,Inspetor Visual Otico,0.91,0.91,0.96,0.84,78.75,109.87,0.81,0.72,2017-11-26 11:00:00
7909,Scanner AOI,0.89,0.76,0.95,0.76,99.14,107.77,0.94,0.75,2017-11-26 12:00:00
7910,Inspetor Visual Otico,0.86,0.76,0.92,0.83,99.32,91.04,0.89,0.85,2017-11-26 13:00:00
7911,Testador Circuito SMT,0.89,0.87,0.9,0.83,75.1,115.37,0.81,0.79,2017-11-26 14:00:00
7912,Testador Circuito SMT,0.84,0.78,0.91,0.78,89.5,118.04,0.9,0.8,2017-11-26 15:00:00
7913,Testador Circuito SMT,0.92,0.82,0.92,0.81,82.09,83.59,0.85,0.79,2017-11-26 16:00:00
7914,Calibrador Robos,0.85,0.76,0.93,0.85,96.02,83.18,0.89,0.76,2017-11-26 17:00:00
7915,Scanner AOI,0.94,0.9,0.96,0.87,73.44,105.38,0.86,0.89,2017-11-26 18:00:00
7916,Medidor Corrente,0.82,0.9,0.98,0.8,90.06,89.87,0.86,0.85,2017-11-26 19:00:00
7917,Scanner AOI,0.83,0.81,0.92,0.88,76.48,109.12,0.82,0.75,2017-11-26 20:00:00
7918,Medidor Corrente,0.94,0.87,0.96,0.77,96.03,119.68,0.92,0.8,2017-11-26 21:00:00
7919,Calibrador Robos,0.86,0.91,0.9,0.76,77.81,101.75,0.85,0.84,2017-11-26 22:00:00
7920,Scanner AOI,0.91,0.84,0.91,0.85,99.73,111.64,0.87,0.75,2017-11-26 23:00:00
7921,Equipamento Solda por Onda,0.95,0.86,0.99,0.87,87.79,81.72,0.85,0.76,2017-11-27 00:00:00
7922,Testador Circuito SMT,0.93,0.85,0.99,0.89,92.92,91.56,0.94,0.71,2017-11-27 01:00:00
7923,Equipamento Solda por Onda,0.86,0.9,0.98,0.89,74.49,84.3,0.95,0.85,2017-11-27 02:00:00
7924,Medidor Corrente,0.81,0.88,0.98,0.78,93.27,107.47,0.93,0.8,2017-11-27 03:00:00
7925,Equipamento Solda por Refusao,0.85,0.82,0.9,0.8,98.35,80.79,0.81,0.79,2017-11-27 04:00:00
7926,Equipamento Solda por Onda,0.83,0.8,0.97,0.78,97.68,98.67,0.91,0.77,2017-11-27 05:00:00
7927,Calibrador Robos,0.9,0.9,0.92,0.82,96.68,109.52,0.89,0.74,2017-11-27 06:00:00
7928,Medidor Corrente,0.82,0.91,0.9,0.9,81.62,80.91,0.82,0.77,2017-11-27 07:00:00
7929,Equipamento Solda por Onda,0.91,0.76,0.94,0.83,84.82,116.99,0.81,0.76,2017-11-27 08:00:00
7930,Equipamento Solda por Onda,0.87,0.92,0.92,0.89,93.03,103.82,0.87,0.74,2017-11-27 09:00:00
7931,Testador Circuito SMT,0.91,0.85,0.92,0.78,74.5,89.47,0.8,0.74,2017-11-27 10:00:00
7932,Calibrador Robos,0.83,0.8,0.91,0.8,79.43,113.19,0.87,0.88,2017-11-27 11:00:00
7933,Testador Circuito SMT,0.88,0.85,0.94,0.89,86.84,87.93,0.8,0.9,2017-11-27 12:00:00
7934,Scanner AOI,0.85,0.78,0.95,0.84,96.11,84.42,0.91,0.81,2017-11-27 13:00:00
7935,Medidor Corrente,0.85,0.78,0.92,0.9,81.69,93.27,0.92,0.85,2017-11-27 14:00:00
7936,Equipamento Solda por Onda,0.9,0.89,0.9,0.83,71.47,92.83,0.94,0.8,2017-11-27 15:00:00
7937,Calibrador Robos,0.83,0.75,0.94,0.78,82.5,114.27,0.86,0.85,2017-11-27 16:00:00
7938,Inspetor Visual Otico,0.81,0.77,0.96,0.9,73.68,91.45,0.83,0.82,2017-11-27 17:00:00
7939,Equipamento Solda por Onda,0.86,0.85,0.97,0.89,94.19,100.28,0.91,0.76,2017-11-27 18:00:00
7940,Equipamento Solda por Refusao,0.86,0.81,0.91,0.9,85.78,82.64,0.87,0.75,2017-11-27 19:00:00
7941,Scanner AOI,0.91,0.81,0.95,0.77,91.4,104.63,0.83,0.77,2017-11-27 20:00:00
7942,Equipamento Solda por Onda,0.87,0.86,0.9,0.79,77.23,105.61,0.95,0.75,2017-11-27 21:00:00
7943,Calibrador Robos,0.84,0.9,0.98,0.89,89.69,102.81,0.83,0.87,2017-11-27 22:00:00
7944,Equipamento Solda por Refusao,0.82,0.9,0.91,0.83,72.61,110.73,0.84,0.79,2017-11-27 23:00:00
7945,Equipamento Solda por Onda,0.92,0.92,0.91,0.88,84.39,104.14,0.81,0.76,2017-11-28 00:00:00
7946,Medidor Corrente,0.88,0.88,0.99,0.76,92.37,94.91,0.83,0.71,2017-11-28 01:00:00
7947,Equipamento Solda por Onda,0.92,0.9,0.98,0.87,89.47,117.27,0.84,0.77,2017-11-28 02:00:00
7948,Scanner AOI,0.87,0.89,0.94,0.79,92.6,111.38,0.9,0.82,2017-11-28 03:00:00
7949,Equipamento Solda por Refusao,0.85,0.8,0.93,0.9,94.98,103.91,0.87,0.75,2017-11-28 04:00:00
7950,Medidor Corrente,0.89,0.79,0.97,0.77,86.69,119.48,0.92,0.71,2017-11-28 05:00:00
7951,Medidor Corrente,0.92,0.86,0.92,0.79,89.92,99.51,0.91,0.89,2017-11-28 06:00:00
7952,Calibrador Robos,0.85,0.82,0.97,0.83,83.56,118.25,0.93,0.73,2017-11-28 07:00:00
7953,Testador Circuito SMT,0.84,0.87,0.97,0.85,84.4,95.56,0.92,0.87,2017-11-28 08:00:00
7954,Inspetor Visual Otico,0.87,0.86,0.97,0.81,91.72,115.46,0.93,0.85,2017-11-28 09:00:00
7955,Inspetor Visual Otico,0.83,0.91,0.96,0.76,89.02,114.25,0.8,0.87,2017-11-28 10:00:00
7956,Testador Circuito SMT,0.91,0.9,0.94,0.76,96.79,95.96,0.82,0.82,2017-11-28 11:00:00
7957,Medidor Corrente,0.84,0.81,0.94,0.82,94.92,103.95,0.91,0.85,2017-11-28 12:00:00
7958,Calibrador Robos,0.86,0.87,0.94,0.79,93.92,92.59,0.87,0.73,2017-11-28 13:00:00
7959,Scanner AOI,0.89,0.89,0.97,0.75,94.7,106.0,0.93,0.77,2017-11-28 14:00:00
7960,Equipamento Solda por Onda,0.8,0.78,0.99,0.78,87.46,117.97,0.88,0.77,2017-11-28 15:00:00
7961,Inspetor Visual Otico,0.93,0.79,0.93,0.8,76.92,95.3,0.91,0.73,2017-11-28 16:00:00
7962,Equipamento Solda por Refusao,0.93,0.92,0.98,0.87,88.19,82.56,0.94,0.87,2017-11-28 17:00:00
7963,Equipamento Solda por Refusao,0.88,0.76,0.91,0.86,75.44,95.72,0.84,0.78,2017-11-28 18:00:00
7964,Calibrador Robos,0.81,0.76,0.93,0.85,90.49,87.99,0.86,0.83,2017-11-28 19:00:00
7965,Medidor Corrente,0.93,0.86,0.97,0.87,84.71,94.28,0.86,0.76,2017-11-28 20:00:00
7966,Medidor Corrente,0.94,0.91,0.95,0.75,98.62,83.74,0.87,0.75,2017-11-28 21:00:00
7967,Equipamento Solda por Onda,0.83,0.78,0.94,0.83,73.53,82.27,0.91,0.89,2017-11-28 22:00:00
7968,Testador Circuito SMT,0.88,0.89,0.98,0.84,81.77,88.8,0.9,0.76,2017-11-28 23:00:00
7969,Inspetor Visual Otico,0.93,0.82,0.94,0.84,75.29,115.45,0.87,0.8,2017-11-29 00:00:00
7970,Inspetor Visual Otico,0.91,0.76,0.93,0.79,79.75,90.74,0.85,0.88,2017-11-29 01:00:00
7971,Equipamento Solda por Onda,0.93,0.85,0.93,0.81,98.62,117.22,0.9,0.76,2017-11-29 02:00:00
7972,Scanner AOI,0.92,0.89,0.91,0.87,99.08,88.97,0.91,0.71,2017-11-29 03:00:00
7973,Equipamento Solda por Refusao,0.84,0.88,0.96,0.84,81.66,84.3,0.8,0.7,2017-11-29 04:00:00
7974,Inspetor Visual Otico,0.93,0.83,0.98,0.86,98.35,90.76,0.83,0.78,2017-11-29 05:00:00
7975,Equipamento Solda por Onda,0.84,0.85,0.91,0.87,76.02,109.41,0.88,0.75,2017-11-29 06:00:00
7976,Testador Circuito SMT,0.87,0.83,0.94,0.82,74.56,114.33,0.81,0.85,2017-11-29 07:00:00
7977,Calibrador Robos,0.89,0.86,0.94,0.82,93.86,83.48,0.8,0.77,2017-11-29 08:00:00
7978,Equipamento Solda por Onda,0.8,0.79,0.96,0.81,99.65,82.37,0.91,0.76,2017-11-29 09:00:00
7979,Inspetor Visual Otico,0.9,0.86,0.92,0.78,81.16,118.68,0.81,0.87,2017-11-29 10:00:00
7980,Calibrador Robos,0.9,0.85,0.93,0.81,81.97,112.19,0.86,0.85,2017-11-29 11:00:00
7981,Equipamento Solda por Onda,0.88,0.77,0.9,0.8,83.15,95.74,0.86,0.84,2017-11-29 12:00:00
7982,Medidor Corrente,0.93,0.78,0.98,0.84,71.89,112.51,0.83,0.82,2017-11-29 13:00:00
7983,Equipamento Solda por Refusao,0.93,0.79,0.91,0.86,83.67,117.42,0.83,0.84,2017-11-29 14:00:00
7984,Testador Circuito SMT,0.83,0.86,0.93,0.8,94.39,83.8,0.85,0.82,2017-11-29 15:00:00
7985,Medidor Corrente,0.94,0.79,0.99,0.83,84.28,107.02,0.87,0.72,2017-11-29 16:00:00
7986,Calibrador Robos,0.8,0.88,0.94,0.79,77.99,102.71,0.89,0.74,2017-11-29 17:00:00
7987,Inspetor Visual Otico,0.92,0.85,0.9,0.89,93.55,113.54,0.91,0.75,2017-11-29 18:00:00
7988,Testador Circuito SMT,0.87,0.77,0.98,0.79,93.32,118.34,0.93,0.89,2017-11-29 19:00:00
7989,Medidor Corrente,0.9,0.86,0.93,0.85,88.93,89.14,0.85,0.82,2017-11-29 20:00:00
7990,Scanner AOI,0.94,0.91,0.96,0.89,85.01,94.97,0.94,0.86,2017-11-29 21:00:00
7991,Equipamento Solda por Onda,0.83,0.92,0.93,0.9,82.95,114.03,0.85,0.83,2017-11-29 22:00:00
7992,Medidor Corrente,0.86,0.89,0.98,0.76,75.93,94.58,0.87,0.73,2017-11-29 23:00:00
7993,Testador Circuito SMT,0.83,0.8,0.91,0.79,71.29,117.08,0.81,0.8,2017-11-30 00:00:00
7994,Medidor Corrente,0.91,0.89,0.92,0.77,87.72,110.88,0.82,0.71,2017-11-30 01:00:00
7995,Testador Circuito SMT,0.9,0.84,0.97,0.81,87.14,81.33,0.93,0.86,2017-11-30 02:00:00
7996,Calibrador Robos,0.84,0.78,0.91,0.9,84.18,95.86,0.83,0.76,2017-11-30 03:00:00
7997,Medidor Corrente,0.85,0.88,0.95,0.78,81.57,102.07,0.83,0.79,2017-11-30 04:00:00
7998,Equipamento Solda por Onda,0.92,0.78,0.92,0.89,72.7,99.94,0.84,0.88,2017-11-30 05:00:00
7999,Medidor Corrente,0.85,0.77,0.92,0.8,82.14,83.4,0.83,0.72,2017-11-30 06:00:00
8000,Scanner AOI,0.88,0.86,0.98,0.84,73.84,94.75,0.94,0.71,2017-11-30 07:00:00
8001,Calibrador Robos,0.89,0.77,0.93,0.87,74.56,82.76,0.85,0.79,2017-11-30 08:00:00
8002,Equipamento Solda por Onda,0.85,0.86,0.94,0.76,95.53,113.17,0.83,0.84,2017-11-30 09:00:00
8003,Inspetor Visual Otico,0.95,0.78,0.97,0.79,99.49,105.66,0.93,0.78,2017-11-30 10:00:00
8004,Testador Circuito SMT,0.88,0.81,0.92,0.77,99.06,92.28,0.84,0.79,2017-11-30 11:00:00
8005,Testador Circuito SMT,0.86,0.88,0.92,0.82,92.23,105.15,0.94,0.82,2017-11-30 12:00:00
8006,Equipamento Solda por Refusao,0.9,0.85,0.98,0.84,78.2,105.14,0.95,0.77,2017-11-30 13:00:00
8007,Scanner AOI,0.9,0.85,0.91,0.88,77.69,82.74,0.9,0.81,2017-11-30 14:00:00
8008,Inspetor Visual Otico,0.91,0.87,0.95,0.87,71.42,111.43,0.83,0.89,2017-11-30 15:00:00
8009,Medidor Corrente,0.8,0.8,0.9,0.77,97.91,114.72,0.91,0.77,2017-11-30 16:00:00
8010,Equipamento Solda por Onda,0.92,0.75,0.98,0.8,99.63,96.56,0.92,0.74,2017-11-30 17:00:00
8011,Equipamento Solda por Refusao,0.88,0.87,0.97,0.84,83.03,93.34,0.84,0.83,2017-11-30 18:00:00
8012,Equipamento Solda por Onda,0.81,0.85,0.91,0.77,80.51,119.37,0.89,0.84,2017-11-30 19:00:00
8013,Inspetor Visual Otico,0.85,0.83,0.98,0.85,97.42,97.18,0.83,0.7,2017-11-30 20:00:00
8014,Testador Circuito SMT,0.81,0.75,0.9,0.78,97.28,93.81,0.92,0.83,2017-11-30 21:00:00
8015,Equipamento Solda por Refusao,0.82,0.79,0.95,0.79,95.86,114.64,0.91,0.83,2017-11-30 22:00:00
8016,Scanner AOI,0.9,0.91,0.97,0.77,85.52,85.2,0.84,0.76,2017-11-30 23:00:00
8017,Testador Circuito SMT,0.94,0.78,0.95,0.83,90.49,106.21,0.83,0.79,2017-12-01 00:00:00
8018,Equipamento Solda por Onda,0.88,0.76,0.95,0.84,89.64,117.47,0.88,0.83,2017-12-01 01:00:00
8019,Scanner AOI,0.89,0.84,0.91,0.79,86.47,109.42,0.95,0.88,2017-12-01 02:00:00
8020,Equipamento Solda por Refusao,0.92,0.82,0.96,0.89,74.02,95.29,0.95,0.84,2017-12-01 03:00:00
8021,Inspetor Visual Otico,0.92,0.91,0.96,0.8,93.9,109.34,0.89,0.83,2017-12-01 04:00:00
8022,Scanner AOI,0.91,0.82,0.92,0.85,98.4,92.26,0.88,0.73,2017-12-01 05:00:00
8023,Inspetor Visual Otico,0.91,0.91,0.93,0.78,99.62,116.19,0.89,0.79,2017-12-01 06:00:00
8024,Inspetor Visual Otico,0.89,0.84,0.95,0.84,99.25,104.42,0.9,0.83,2017-12-01 07:00:00
8025,Scanner AOI,0.85,0.79,0.97,0.81,92.31,89.37,0.81,0.73,2017-12-01 08:00:00
8026,Calibrador Robos,0.85,0.79,0.91,0.78,77.9,95.31,0.91,0.75,2017-12-01 09:00:00
8027,Scanner AOI,0.84,0.78,0.97,0.77,83.7,110.44,0.84,0.71,2017-12-01 10:00:00
8028,Calibrador Robos,0.91,0.85,0.92,0.79,79.37,90.17,0.9,0.84,2017-12-01 11:00:00
8029,Scanner AOI,0.91,0.76,0.97,0.84,79.19,104.76,0.83,0.87,2017-12-01 12:00:00
8030,Calibrador Robos,0.86,0.81,0.94,0.83,99.61,119.0,0.82,0.83,2017-12-01 13:00:00
8031,Scanner AOI,0.93,0.76,0.99,0.89,72.91,112.63,0.92,0.81,2017-12-01 14:00:00
8032,Equipamento Solda por Onda,0.9,0.78,0.97,0.9,97.05,90.67,0.8,0.83,2017-12-01 15:00:00
8033,Medidor Corrente,0.91,0.89,0.91,0.82,71.93,85.39,0.94,0.74,2017-12-01 16:00:00
8034,Testador Circuito SMT,0.86,0.9,0.96,0.76,84.23,117.1,0.89,0.86,2017-12-01 17:00:00
8035,Testador Circuito SMT,0.86,0.84,0.97,0.86,79.42,95.65,0.87,0.85,2017-12-01 18:00:00
8036,Medidor Corrente,0.95,0.8,0.93,0.8,98.42,105.56,0.87,0.86,2017-12-01 19:00:00
8037,Calibrador Robos,0.84,0.83,0.97,0.79,80.62,85.51,0.89,0.81,2017-12-01 20:00:00
8038,Medidor Corrente,0.9,0.81,0.93,0.83,99.24,97.74,0.91,0.75,2017-12-01 21:00:00
8039,Calibrador Robos,0.81,0.83,0.91,0.79,76.63,102.59,0.91,0.86,2017-12-01 22:00:00
8040,Medidor Corrente,0.86,0.77,0.99,0.81,99.15,104.33,0.88,0.74,2017-12-01 23:00:00
8041,Inspetor Visual Otico,0.92,0.8,0.98,0.84,89.2,104.47,0.91,0.81,2017-12-02 00:00:00
8042,Calibrador Robos,0.81,0.82,0.94,0.77,95.7,86.83,0.89,0.72,2017-12-02 01:00:00
8043,Testador Circuito SMT,0.92,0.76,0.92,0.8,82.22,93.92,0.86,0.79,2017-12-02 02:00:00
8044,Scanner AOI,0.89,0.79,0.95,0.86,90.73,85.36,0.89,0.86,2017-12-02 03:00:00
8045,Testador Circuito SMT,0.87,0.76,0.95,0.87,87.78,103.54,0.87,0.88,2017-12-02 04:00:00
8046,Equipamento Solda por Onda,0.93,0.77,0.94,0.89,81.96,106.53,0.94,0.89,2017-12-02 05:00:00
8047,Inspetor Visual Otico,0.85,0.87,0.91,0.83,85.2,85.8,0.85,0.78,2017-12-02 06:00:00
8048,Equipamento Solda por Refusao,0.9,0.84,0.93,0.78,73.18,96.62,0.94,0.89,2017-12-02 07:00:00
8049,Equipamento Solda por Refusao,0.9,0.82,0.93,0.87,79.64,89.28,0.89,0.84,2017-12-02 08:00:00
8050,Scanner AOI,0.81,0.9,0.98,0.81,85.13,90.68,0.8,0.8,2017-12-02 09:00:00
8051,Testador Circuito SMT,0.86,0.78,0.92,0.81,93.08,103.05,0.82,0.81,2017-12-02 10:00:00
8052,Testador Circuito SMT,0.92,0.92,0.93,0.84,86.13,116.79,0.84,0.78,2017-12-02 11:00:00
8053,Equipamento Solda por Refusao,0.88,0.8,0.94,0.87,91.75,96.19,0.82,0.8,2017-12-02 12:00:00
8054,Medidor Corrente,0.8,0.76,0.91,0.81,91.94,81.05,0.82,0.81,2017-12-02 13:00:00
8055,Testador Circuito SMT,0.82,0.77,0.92,0.87,80.56,87.3,0.86,0.74,2017-12-02 14:00:00
8056,Medidor Corrente,0.91,0.92,0.97,0.9,86.63,117.3,0.8,0.88,2017-12-02 15:00:00
8057,Equipamento Solda por Onda,0.81,0.76,0.93,0.84,92.29,83.67,0.93,0.79,2017-12-02 16:00:00
8058,Scanner AOI,0.82,0.79,0.96,0.79,73.71,80.23,0.82,0.87,2017-12-02 17:00:00
8059,Equipamento Solda por Refusao,0.86,0.79,0.94,0.78,78.99,111.53,0.84,0.74,2017-12-02 18:00:00
8060,Equipamento Solda por Refusao,0.85,0.81,0.96,0.9,81.22,81.06,0.86,0.84,2017-12-02 19:00:00
8061,Calibrador Robos,0.82,0.76,0.9,0.89,71.24,118.07,0.93,0.72,2017-12-02 20:00:00
8062,Testador Circuito SMT,0.84,0.91,0.99,0.84,78.48,87.76,0.85,0.85,2017-12-02 21:00:00
8063,Inspetor Visual Otico,0.83,0.89,0.96,0.79,74.09,119.1,0.82,0.76,2017-12-02 22:00:00
8064,Scanner AOI,0.95,0.87,0.92,0.82,78.18,115.2,0.85,0.84,2017-12-02 23:00:00
8065,Equipamento Solda por Refusao,0.84,0.89,0.97,0.81,98.65,84.49,0.86,0.89,2017-12-03 00:00:00
8066,Equipamento Solda por Onda,0.85,0.79,0.91,0.81,73.62,84.57,0.91,0.87,2017-12-03 01:00:00
8067,Equipamento Solda por Refusao,0.82,0.89,0.92,0.83,75.11,102.85,0.9,0.82,2017-12-03 02:00:00
8068,Equipamento Solda por Onda,0.83,0.91,0.99,0.84,73.62,94.86,0.94,0.73,2017-12-03 03:00:00
8069,Medidor Corrente,0.88,0.85,0.94,0.81,93.22,112.63,0.87,0.85,2017-12-03 04:00:00
8070,Equipamento Solda por Onda,0.91,0.91,0.96,0.82,87.9,92.96,0.85,0.76,2017-12-03 05:00:00
8071,Inspetor Visual Otico,0.91,0.76,0.96,0.82,72.42,96.89,0.92,0.88,2017-12-03 06:00:00
8072,Calibrador Robos,0.85,0.75,0.92,0.82,89.37,95.2,0.85,0.83,2017-12-03 07:00:00
8073,Equipamento Solda por Refusao,0.87,0.88,0.94,0.76,81.57,99.64,0.88,0.89,2017-12-03 08:00:00
8074,Calibrador Robos,0.95,0.77,0.97,0.79,96.65,80.14,0.81,0.85,2017-12-03 09:00:00
8075,Scanner AOI,0.84,0.82,0.91,0.9,98.64,86.69,0.86,0.8,2017-12-03 10:00:00
8076,Calibrador Robos,0.8,0.82,0.99,0.81,82.88,81.6,0.92,0.7,2017-12-03 11:00:00
8077,Calibrador Robos,0.88,0.85,0.96,0.9,94.61,115.04,0.91,0.71,2017-12-03 12:00:00
8078,Medidor Corrente,0.92,0.78,0.97,0.82,94.64,112.37,0.87,0.73,2017-12-03 13:00:00
8079,Inspetor Visual Otico,0.92,0.83,0.96,0.83,95.88,92.14,0.87,0.7,2017-12-03 14:00:00
8080,Equipamento Solda por Onda,0.81,0.8,0.91,0.83,97.32,87.55,0.94,0.76,2017-12-03 15:00:00
8081,Equipamento Solda por Onda,0.93,0.89,0.99,0.77,83.68,95.49,0.8,0.72,2017-12-03 16:00:00
8082,Testador Circuito SMT,0.81,0.85,0.96,0.87,77.47,104.96,0.93,0.72,2017-12-03 17:00:00
8083,Inspetor Visual Otico,0.81,0.89,0.94,0.79,88.83,111.38,0.82,0.78,2017-12-03 18:00:00
8084,Equipamento Solda por Refusao,0.9,0.92,0.99,0.87,81.4,99.37,0.91,0.86,2017-12-03 19:00:00
8085,Equipamento Solda por Refusao,0.83,0.88,0.93,0.88,81.27,117.96,0.93,0.75,2017-12-03 20:00:00
8086,Inspetor Visual Otico,0.89,0.92,0.9,0.86,78.48,97.48,0.86,0.86,2017-12-03 21:00:00
8087,Equipamento Solda por Refusao,0.86,0.87,0.96,0.89,74.87,99.34,0.88,0.81,2017-12-03 22:00:00
8088,Calibrador Robos,0.81,0.81,0.99,0.76,72.32,113.35,0.89,0.85,2017-12-03 23:00:00
8089,Scanner AOI,0.83,0.76,0.96,0.9,81.08,86.77,0.8,0.79,2017-12-04 00:00:00
8090,Equipamento Solda por Onda,0.85,0.85,0.97,0.9,89.66,85.78,0.87,0.81,2017-12-04 01:00:00
