id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
13779,Scanner Linha Producao,0.91,0.96,0.98,0.9,119.02,126.66,0.93,0.95,2022-07-29 02:00:00
13780,Medidor Corrente,0.92,0.98,0.98,0.88,107.49,145.23,0.97,0.97,2022-07-29 03:00:00
13781,Testador ICT,0.98,0.91,0.99,0.96,105.02,120.41,0.97,0.95,2022-07-29 04:00:00
13782,Simulador Ambiente,0.93,0.98,0.98,0.93,118.8,135.28,0.96,0.94,2022-07-29 05:00:00
13783,Equipamento Solda por Onda,0.97,0.96,1.0,0.96,106.02,151.81,0.98,0.96,2022-07-29 06:00:00
13784,Equipamento Solda por Onda,0.93,0.9,0.98,0.89,109.15,157.56,0.96,0.91,2022-07-29 07:00:00
13785,Calibrador Robos,0.95,0.93,0.99,0.96,113.19,148.78,0.94,0.94,2022-07-29 08:00:00
13786,Scanner AOI,0.93,0.92,0.96,0.95,126.54,151.22,0.96,0.94,2022-07-29 09:00:00
13787,Inspetor Visual Otico,0.94,0.98,1.0,0.94,121.64,146.39,0.96,0.95,2022-07-29 10:00:00
13788,Scanner AOI,0.94,0.91,0.97,0.94,124.99,142.71,0.95,0.93,2022-07-29 11:00:00
13789,Inspetor Visual Otico,0.91,0.94,0.97,0.9,110.73,146.76,0.93,0.94,2022-07-29 12:00:00
13790,Simulador Ambiente,0.91,0.93,0.98,0.91,128.3,150.24,0.97,0.96,2022-07-29 13:00:00
13791,Testador Circuito SMT,0.96,0.93,0.99,0.9,106.16,139.48,0.95,0.9,2022-07-29 14:00:00
13792,Inspetor Visual Otico,0.97,0.91,0.97,0.91,122.34,141.07,0.97,0.96,2022-07-29 15:00:00
13793,Scanner Linha Producao,0.98,0.94,0.99,0.88,124.5,138.67,0.99,0.94,2022-07-29 16:00:00
13794,Medidor Corrente,0.94,0.93,0.98,0.9,107.56,142.92,0.94,0.92,2022-07-29 17:00:00
13795,Medidor Corrente,0.93,0.91,0.98,0.9,117.66,152.76,0.94,0.93,2022-07-29 18:00:00
13796,Testador Circuito SMT,0.94,0.91,0.98,0.9,112.21,146.2,0.94,0.97,2022-07-29 19:00:00
13797,Testador Circuito SMT,0.91,0.97,1.0,0.93,126.94,121.31,0.99,0.92,2022-07-29 20:00:00
13798,Equipamento Solda por Refusao,0.93,0.94,0.98,0.93,110.46,140.25,0.95,0.94,2022-07-29 21:00:00
13799,Testador ICT,0.99,0.95,0.99,0.93,104.37,138.95,0.97,0.94,2022-07-29 22:00:00
13800,Inspetor Visual Otico,0.95,0.98,0.96,0.95,106.03,124.13,0.96,0.93,2022-07-29 23:00:00
13801,Scanner Linha Producao,0.96,0.94,0.96,0.95,129.55,138.22,0.97,0.92,2022-07-30 00:00:00
13802,Equipamento Solda por Onda,0.94,0.99,0.99,0.95,100.41,122.57,0.96,0.91,2022-07-30 01:00:00
13803,Testador ICT,0.96,0.9,0.96,0.9,126.43,129.33,0.97,0.92,2022-07-30 02:00:00
13804,Equipamento Solda por Onda,0.93,0.96,0.97,0.94,107.08,122.65,0.98,0.95,2022-07-30 03:00:00
13805,Simulador Ambiente,0.97,0.98,0.99,0.96,128.67,146.26,0.96,0.92,2022-07-30 04:00:00
13806,Scanner Linha Producao,0.96,0.95,0.98,0.91,100.95,156.19,0.97,0.96,2022-07-30 05:00:00
13807,Scanner Linha Producao,0.91,0.96,0.97,0.88,108.13,148.48,0.94,0.95,2022-07-30 06:00:00
13808,Simulador Ambiente,0.95,0.94,0.96,0.92,108.71,128.96,0.98,0.92,2022-07-30 07:00:00
13809,Calibrador Robos,0.94,0.97,1.0,0.95,101.14,152.32,0.94,0.92,2022-07-30 08:00:00
13810,Equipamento Solda por Onda,0.95,0.95,0.99,0.94,122.94,154.24,0.94,0.91,2022-07-30 09:00:00
13811,Testador Circuito SMT,0.94,0.99,0.98,0.91,100.66,124.22,0.94,0.93,2022-07-30 10:00:00
13812,Calibrador Robos,0.91,0.93,0.97,0.96,110.16,154.13,0.95,0.94,2022-07-30 11:00:00
13813,Simulador Ambiente,0.96,0.98,0.98,0.94,121.31,155.24,0.96,0.93,2022-07-30 12:00:00
13814,AOI Automatizado,0.93,0.97,0.95,0.91,121.24,135.66,0.96,0.95,2022-07-30 13:00:00
13815,Inspetor Visual Otico,0.94,0.99,0.97,0.88,108.42,135.79,0.95,0.95,2022-07-30 14:00:00
13816,Testador Circuito SMT,0.93,0.95,0.97,0.9,101.15,133.94,0.98,0.94,2022-07-30 15:00:00
13817,Equipamento Solda por Onda,0.91,0.96,0.99,0.89,129.58,149.09,0.95,0.93,2022-07-30 16:00:00
13818,Equipamento Solda por Refusao,0.94,0.99,0.99,0.92,122.51,147.98,0.97,0.95,2022-07-30 17:00:00
13819,Scanner Linha Producao,0.91,0.94,0.96,0.89,122.78,135.86,0.94,0.92,2022-07-30 18:00:00
13820,Equipamento Solda por Refusao,0.98,0.91,0.98,0.97,120.66,126.93,0.95,0.96,2022-07-30 19:00:00
13821,Inspetor Visual Otico,0.96,0.96,0.98,0.94,101.64,124.48,0.95,0.95,2022-07-30 20:00:00
13822,Testador Circuito SMT,0.97,0.95,0.98,0.95,112.19,159.07,0.97,0.95,2022-07-30 21:00:00
13823,AOI Automatizado,0.97,0.94,0.96,0.92,107.05,144.27,0.96,0.96,2022-07-30 22:00:00
13824,Inspetor Visual Otico,0.95,0.92,0.98,0.93,108.7,149.24,0.94,0.95,2022-07-30 23:00:00
13825,Medidor Corrente,0.9,0.96,0.98,0.92,103.36,150.47,0.95,0.94,2022-07-31 00:00:00
13826,Medidor Corrente,0.93,0.95,0.95,0.88,129.86,140.41,0.98,0.92,2022-07-31 01:00:00
13827,Calibrador Robos,0.93,0.95,0.97,0.91,116.68,131.53,0.97,0.92,2022-07-31 02:00:00
13828,Scanner Linha Producao,0.98,0.99,0.98,0.93,102.06,143.92,0.93,0.9,2022-07-31 03:00:00
13829,Equipamento Solda por Refusao,0.98,0.98,0.97,0.92,122.47,157.73,0.98,0.92,2022-07-31 04:00:00
13830,Scanner AOI,0.95,0.97,0.97,0.92,119.65,134.08,0.93,0.95,2022-07-31 05:00:00
13831,Scanner AOI,0.96,0.98,0.95,0.89,124.95,144.8,0.98,0.95,2022-07-31 06:00:00
13832,Inspetor Visual Otico,0.98,0.92,0.97,0.91,106.22,147.99,0.99,0.93,2022-07-31 07:00:00
13833,Testador ICT,0.96,0.94,0.97,0.9,102.41,146.39,0.94,0.97,2022-07-31 08:00:00
13834,Medidor Corrente,0.92,0.93,0.98,0.95,125.24,145.39,0.95,0.95,2022-07-31 09:00:00
13835,Equipamento Solda por Refusao,0.92,0.9,0.97,0.97,109.18,133.88,0.95,0.94,2022-07-31 10:00:00
13836,Simulador Ambiente,0.98,0.95,0.96,0.96,119.31,147.88,0.98,0.96,2022-07-31 11:00:00
13837,Testador ICT,0.93,0.96,0.96,0.9,111.73,143.74,0.96,0.96,2022-07-31 12:00:00
13838,Testador ICT,0.9,0.92,1.0,0.95,108.8,138.49,0.95,0.94,2022-07-31 13:00:00
13839,Equipamento Solda por Onda,0.94,0.97,0.98,0.91,129.29,134.13,0.94,0.92,2022-07-31 14:00:00
13840,Scanner Linha Producao,0.96,0.99,0.98,0.9,129.83,156.34,0.96,0.95,2022-07-31 15:00:00
13841,AOI Automatizado,0.98,0.98,0.98,0.88,115.11,153.94,0.98,0.92,2022-07-31 16:00:00
13842,Inspetor Visual Otico,0.96,0.93,0.99,0.95,129.24,154.3,0.99,0.9,2022-07-31 17:00:00
13843,Medidor Corrente,0.96,0.9,0.96,0.93,119.91,126.96,0.93,0.94,2022-07-31 18:00:00
13844,Testador ICT,0.93,0.95,0.96,0.93,102.65,134.11,0.94,0.91,2022-07-31 19:00:00
13845,Medidor Corrente,0.97,0.98,0.95,0.93,125.66,124.41,0.97,0.94,2022-07-31 20:00:00
13846,Medidor Corrente,0.93,0.93,0.96,0.94,117.19,145.3,0.97,0.94,2022-07-31 21:00:00
13847,Scanner AOI,0.98,0.96,1.0,0.91,108.49,125.82,0.98,0.93,2022-07-31 22:00:00
13848,Calibrador Robos,0.99,0.91,0.99,0.91,107.76,135.78,0.98,0.93,2022-07-31 23:00:00
13849,Medidor Corrente,0.95,0.91,0.96,0.89,120.23,149.87,0.96,0.95,2022-08-01 00:00:00
13850,Scanner AOI,0.98,0.97,0.97,0.91,100.53,126.28,0.97,0.97,2022-08-01 01:00:00
13851,Scanner AOI,0.94,0.93,0.98,0.97,119.67,125.14,0.93,0.96,2022-08-01 02:00:00
13852,Testador Circuito SMT,0.97,0.9,0.97,0.9,123.48,123.62,0.93,0.96,2022-08-01 03:00:00
13853,Simulador Ambiente,0.92,0.92,1.0,0.9,128.87,159.97,0.97,0.91,2022-08-01 04:00:00
13854,Testador ICT,0.97,0.91,0.97,0.9,113.55,148.27,0.95,0.97,2022-08-01 05:00:00
13855,Calibrador Robos,0.95,0.97,0.97,0.9,116.04,156.17,0.98,0.95,2022-08-01 06:00:00
13856,Inspetor Visual Otico,0.94,0.98,0.98,0.91,101.76,141.47,0.99,0.94,2022-08-01 07:00:00
13857,Equipamento Solda por Refusao,0.9,0.94,1.0,0.93,119.15,148.48,0.97,0.94,2022-08-01 08:00:00
13858,Equipamento Solda por Refusao,0.91,0.93,0.97,0.96,107.73,155.92,0.94,0.93,2022-08-01 09:00:00
13859,Calibrador Robos,0.95,0.95,0.97,0.89,108.91,130.63,0.98,0.92,2022-08-01 10:00:00
13860,Testador Circuito SMT,0.9,0.93,0.98,0.91,127.43,157.85,0.96,0.92,2022-08-01 11:00:00
13861,AOI Automatizado,0.96,0.99,0.97,0.91,114.09,155.7,0.95,0.94,2022-08-01 12:00:00
13862,Medidor Corrente,0.97,0.93,0.96,0.89,114.6,129.26,0.94,0.96,2022-08-01 13:00:00
13863,Testador Circuito SMT,0.91,0.95,0.98,0.9,111.02,135.57,0.99,0.96,2022-08-01 14:00:00
13864,Simulador Ambiente,0.96,0.93,0.96,0.92,126.58,122.02,0.99,0.95,2022-08-01 15:00:00
13865,Scanner Linha Producao,0.98,0.96,0.97,0.9,126.7,134.88,0.98,0.93,2022-08-01 16:00:00
13866,Calibrador Robos,0.93,0.99,0.97,0.93,112.15,134.94,0.93,0.96,2022-08-01 17:00:00
13867,Equipamento Solda por Onda,0.97,0.93,1.0,0.92,118.71,155.95,0.99,0.92,2022-08-01 18:00:00
13868,Testador ICT,0.98,0.95,0.97,0.88,109.58,143.68,0.95,0.92,2022-08-01 19:00:00
13869,Testador Circuito SMT,0.93,0.95,0.95,0.96,100.94,123.79,0.94,0.96,2022-08-01 20:00:00
13870,Medidor Corrente,0.94,0.9,1.0,0.9,125.79,122.18,0.94,0.91,2022-08-01 21:00:00
13871,Equipamento Solda por Refusao,0.9,0.94,0.97,0.93,114.05,146.19,0.96,0.94,2022-08-01 22:00:00
13872,Equipamento Solda por Onda,0.9,0.97,0.95,0.94,108.14,124.48,0.94,0.94,2022-08-01 23:00:00
13873,AOI Automatizado,0.97,0.97,0.96,0.95,118.53,124.74,0.97,0.94,2022-08-02 00:00:00
13874,Testador Circuito SMT,0.94,0.94,0.97,0.96,115.84,149.44,0.99,0.91,2022-08-02 01:00:00
13875,Scanner Linha Producao,0.94,0.97,0.96,0.91,121.69,147.52,0.96,0.92,2022-08-02 02:00:00
13876,Equipamento Solda por Refusao,0.99,0.96,0.98,0.92,103.43,123.2,0.94,0.91,2022-08-02 03:00:00
13877,Calibrador Robos,0.94,0.9,0.97,0.96,118.88,129.72,0.97,0.9,2022-08-02 04:00:00
13878,Scanner AOI,0.91,0.97,1.0,0.91,110.57,121.87,0.95,0.92,2022-08-02 05:00:00
13879,Inspetor Visual Otico,0.96,0.97,0.99,0.92,129.6,128.62,0.97,0.97,2022-08-02 06:00:00
13880,Equipamento Solda por Refusao,0.98,0.91,0.99,0.92,118.79,141.52,0.98,0.93,2022-08-02 07:00:00
13881,Medidor Corrente,0.99,0.94,0.98,0.91,126.0,130.86,0.96,0.91,2022-08-02 08:00:00
13882,Scanner AOI,0.95,0.92,0.95,0.96,106.66,153.44,0.97,0.93,2022-08-02 09:00:00
13883,Calibrador Robos,0.91,0.94,0.97,0.92,100.84,148.76,0.96,0.96,2022-08-02 10:00:00
13884,AOI Automatizado,0.9,0.98,0.97,0.93,104.6,134.27,0.98,0.95,2022-08-02 11:00:00
13885,Testador Circuito SMT,0.95,0.94,1.0,0.88,106.76,134.1,0.96,0.92,2022-08-02 12:00:00
13886,Testador Circuito SMT,0.92,0.99,0.98,0.9,108.16,143.71,0.96,0.96,2022-08-02 13:00:00
13887,Inspetor Visual Otico,0.92,0.97,0.97,0.89,116.49,125.51,0.96,0.95,2022-08-02 14:00:00
13888,Inspetor Visual Otico,0.96,0.96,0.99,0.92,100.67,147.47,0.93,0.93,2022-08-02 15:00:00
13889,Calibrador Robos,0.99,0.95,0.95,0.92,126.89,135.33,0.96,0.92,2022-08-02 16:00:00
13890,Equipamento Solda por Refusao,0.91,0.98,0.98,0.92,102.96,147.68,0.93,0.95,2022-08-02 17:00:00
13891,Medidor Corrente,0.98,0.95,0.96,0.93,126.87,132.79,0.95,0.9,2022-08-02 18:00:00
13892,Inspetor Visual Otico,0.95,0.95,0.95,0.93,125.32,142.08,0.94,0.9,2022-08-02 19:00:00
13893,Testador Circuito SMT,0.9,0.92,0.99,0.93,114.78,127.44,0.95,0.91,2022-08-02 20:00:00
13894,Simulador Ambiente,0.94,0.98,0.95,0.95,114.44,157.69,0.98,0.93,2022-08-02 21:00:00
13895,AOI Automatizado,0.97,0.98,0.98,0.95,102.53,151.68,0.96,0.93,2022-08-02 22:00:00
13896,Scanner AOI,0.95,0.93,0.99,0.93,115.9,158.62,0.98,0.97,2022-08-02 23:00:00
13897,Inspetor Visual Otico,0.95,0.96,0.97,0.89,108.73,145.12,0.94,0.91,2022-08-03 00:00:00
13898,Scanner Linha Producao,0.94,0.98,0.97,0.9,121.16,130.69,0.96,0.97,2022-08-03 01:00:00
13899,Inspetor Visual Otico,0.97,0.95,0.98,0.94,108.78,123.99,0.99,0.95,2022-08-03 02:00:00
13900,Testador Circuito SMT,0.93,0.91,1.0,0.9,114.15,143.79,0.98,0.91,2022-08-03 03:00:00
13901,AOI Automatizado,0.97,0.96,0.96,0.92,113.08,124.91,0.94,0.93,2022-08-03 04:00:00
13902,Simulador Ambiente,0.96,0.91,0.98,0.92,109.08,150.25,0.95,0.97,2022-08-03 05:00:00
13903,Testador Circuito SMT,0.93,0.92,0.98,0.92,118.23,133.57,0.99,0.91,2022-08-03 06:00:00
13904,Medidor Corrente,0.98,0.98,0.98,0.93,125.2,150.07,0.98,0.94,2022-08-03 07:00:00
13905,Medidor Corrente,0.95,0.96,0.96,0.93,120.48,150.39,0.94,0.92,2022-08-03 08:00:00
13906,Equipamento Solda por Refusao,0.95,0.98,0.96,0.92,104.06,131.52,0.98,0.96,2022-08-03 09:00:00
13907,Equipamento Solda por Onda,0.94,0.95,0.99,0.96,127.31,148.23,0.96,0.94,2022-08-03 10:00:00
13908,Medidor Corrente,0.91,0.97,0.99,0.9,102.86,120.92,0.98,0.95,2022-08-03 11:00:00
13909,Simulador Ambiente,0.93,0.96,0.95,0.92,103.01,133.48,0.96,0.93,2022-08-03 12:00:00
13910,Simulador Ambiente,0.92,0.92,0.98,0.96,128.35,138.91,0.96,0.95,2022-08-03 13:00:00
13911,Scanner AOI,0.95,0.97,0.98,0.91,117.55,142.68,0.98,0.97,2022-08-03 14:00:00
13912,Inspetor Visual Otico,0.9,0.91,0.97,0.96,127.3,141.04,0.95,0.96,2022-08-03 15:00:00
13913,Testador Circuito SMT,0.91,0.97,0.98,0.88,109.71,140.85,0.98,0.92,2022-08-03 16:00:00
13914,Testador Circuito SMT,0.95,0.97,0.99,0.96,106.37,120.65,0.94,0.94,2022-08-03 17:00:00
13915,Testador ICT,0.91,0.94,0.95,0.94,115.55,125.53,0.99,0.94,2022-08-03 18:00:00
13916,Simulador Ambiente,0.94,0.95,0.95,0.92,113.23,141.15,0.98,0.95,2022-08-03 19:00:00
13917,Testador ICT,0.9,0.95,0.97,0.92,117.21,134.55,0.97,0.92,2022-08-03 20:00:00
13918,Inspetor Visual Otico,0.95,0.92,0.99,0.93,123.67,155.19,0.97,0.95,2022-08-03 21:00:00
13919,AOI Automatizado,0.96,0.97,0.96,0.95,115.08,136.83,0.96,0.91,2022-08-03 22:00:00
13920,Testador ICT,0.95,0.94,0.98,0.91,120.64,153.3,0.97,0.97,2022-08-03 23:00:00
13921,Calibrador Robos,0.92,0.98,0.97,0.88,116.72,121.63,0.96,0.93,2022-08-04 00:00:00
13922,Scanner AOI,0.99,0.96,0.98,0.96,117.77,159.4,0.94,0.97,2022-08-04 01:00:00
13923,Testador Circuito SMT,0.91,0.99,0.99,0.93,129.28,156.97,0.95,0.97,2022-08-04 02:00:00
13924,Equipamento Solda por Onda,0.98,0.97,0.97,0.89,110.01,145.08,0.94,0.95,2022-08-04 03:00:00
13925,Medidor Corrente,0.98,0.95,0.96,0.91,128.44,152.69,0.97,0.96,2022-08-04 04:00:00
13926,Inspetor Visual Otico,0.96,0.97,0.97,0.92,112.85,140.51,0.97,0.91,2022-08-04 05:00:00
13927,Equipamento Solda por Onda,0.96,0.92,0.98,0.92,107.21,129.02,0.94,0.92,2022-08-04 06:00:00
13928,Calibrador Robos,0.96,0.98,0.97,0.93,122.31,157.08,0.95,0.94,2022-08-04 07:00:00
13929,Inspetor Visual Otico,0.92,0.99,0.96,0.96,103.65,127.7,0.97,0.96,2022-08-04 08:00:00
13930,Scanner Linha Producao,0.96,0.91,0.96,0.88,119.88,134.01,0.94,0.96,2022-08-04 09:00:00
13931,Testador ICT,0.92,0.94,0.97,0.94,102.02,136.11,0.96,0.97,2022-08-04 10:00:00
13932,Testador ICT,0.92,0.9,0.97,0.91,106.35,156.33,0.98,0.96,2022-08-04 11:00:00
13933,Testador Circuito SMT,0.93,0.95,0.98,0.93,106.43,132.39,0.93,0.96,2022-08-04 12:00:00
13934,Scanner AOI,0.97,0.95,0.98,0.97,120.19,124.68,0.95,0.94,2022-08-04 13:00:00
13935,AOI Automatizado,0.94,0.93,0.96,0.93,113.86,122.89,0.94,0.93,2022-08-04 14:00:00
13936,Inspetor Visual Otico,0.91,0.95,0.96,0.92,100.85,155.18,0.96,0.95,2022-08-04 15:00:00
13937,Equipamento Solda por Onda,0.91,0.9,0.97,0.91,101.77,127.74,0.97,0.95,2022-08-04 16:00:00
13938,Simulador Ambiente,0.92,0.9,0.97,0.9,124.36,148.97,0.97,0.95,2022-08-04 17:00:00
13939,Scanner Linha Producao,0.95,0.91,0.99,0.92,104.76,135.61,0.96,0.92,2022-08-04 18:00:00
13940,AOI Automatizado,0.97,0.95,0.96,0.93,107.27,125.02,0.94,0.93,2022-08-04 19:00:00
13941,Equipamento Solda por Refusao,0.92,0.94,0.98,0.95,116.49,144.82,0.98,0.94,2022-08-04 20:00:00
13942,Calibrador Robos,0.95,0.91,0.99,0.91,100.95,154.24,0.99,0.92,2022-08-04 21:00:00
13943,Equipamento Solda por Onda,0.93,0.98,1.0,0.94,117.94,140.01,0.95,0.94,2022-08-04 22:00:00
13944,Testador Circuito SMT,0.97,0.94,0.99,0.9,116.44,146.37,0.97,0.9,2022-08-04 23:00:00
13945,Calibrador Robos,0.98,0.98,0.96,0.97,124.94,147.1,0.95,0.93,2022-08-05 00:00:00
13946,Scanner Linha Producao,0.98,0.98,0.97,0.92,114.73,127.34,0.99,0.93,2022-08-05 01:00:00
13947,Calibrador Robos,0.96,0.91,0.98,0.97,129.73,156.49,0.97,0.94,2022-08-05 02:00:00
13948,Medidor Corrente,0.98,0.91,0.96,0.97,117.49,130.64,0.96,0.92,2022-08-05 03:00:00
13949,Inspetor Visual Otico,0.91,0.97,0.97,0.97,125.48,155.07,0.96,0.96,2022-08-05 04:00:00
13950,Medidor Corrente,0.93,0.91,0.96,0.96,114.92,123.66,0.99,0.97,2022-08-05 05:00:00
13951,Equipamento Solda por Onda,0.93,0.98,0.96,0.97,115.44,137.59,0.97,0.96,2022-08-05 06:00:00
13952,Inspetor Visual Otico,0.91,0.98,1.0,0.95,102.86,153.47,0.96,0.91,2022-08-05 07:00:00
13953,Calibrador Robos,0.97,0.96,1.0,0.91,116.15,142.58,0.95,0.91,2022-08-05 08:00:00
13954,Testador Circuito SMT,0.95,0.95,0.99,0.89,120.12,142.6,0.96,0.95,2022-08-05 09:00:00
13955,Scanner AOI,0.98,0.9,0.96,0.89,106.08,155.04,0.98,0.94,2022-08-05 10:00:00
13956,Testador Circuito SMT,0.9,0.92,0.99,0.91,121.65,128.69,0.98,0.94,2022-08-05 11:00:00
13957,Medidor Corrente,0.93,0.95,0.99,0.9,112.86,155.72,0.98,0.93,2022-08-05 12:00:00
13958,Calibrador Robos,0.96,0.95,0.99,0.95,121.31,121.95,0.94,0.95,2022-08-05 13:00:00
13959,Testador ICT,0.9,0.99,0.98,0.95,125.07,124.62,0.94,0.97,2022-08-05 14:00:00
13960,Medidor Corrente,0.95,0.9,0.96,0.95,115.45,120.53,0.96,0.93,2022-08-05 15:00:00
13961,Inspetor Visual Otico,0.96,0.91,0.97,0.94,116.88,150.65,0.98,0.92,2022-08-05 16:00:00
13962,Testador Circuito SMT,0.97,0.96,0.96,0.96,117.07,150.33,0.96,0.94,2022-08-05 17:00:00
13963,Scanner Linha Producao,0.97,0.92,0.98,0.94,105.62,152.1,0.98,0.9,2022-08-05 18:00:00
13964,Medidor Corrente,0.92,0.99,0.98,0.91,104.72,159.6,0.98,0.9,2022-08-05 19:00:00
13965,Inspetor Visual Otico,0.94,0.91,0.95,0.91,106.43,144.62,0.95,0.92,2022-08-05 20:00:00
13966,Equipamento Solda por Refusao,0.91,0.96,0.99,0.93,124.0,147.05,0.96,0.91,2022-08-05 21:00:00
13967,Equipamento Solda por Onda,0.97,0.94,0.98,0.88,129.91,140.03,0.97,0.94,2022-08-05 22:00:00
13968,Inspetor Visual Otico,0.96,0.92,0.97,0.97,105.31,154.25,0.97,0.96,2022-08-05 23:00:00
13969,Equipamento Solda por Refusao,0.98,0.98,0.99,0.97,127.0,153.93,0.95,0.92,2022-08-06 00:00:00
13970,Testador Circuito SMT,0.94,0.97,0.96,0.97,102.01,143.79,0.97,0.97,2022-08-06 01:00:00
13971,Calibrador Robos,0.94,0.9,0.99,0.9,112.62,149.31,0.96,0.95,2022-08-06 02:00:00
13972,Equipamento Solda por Refusao,0.93,0.9,0.98,0.88,100.67,140.77,0.99,0.96,2022-08-06 03:00:00
13973,Simulador Ambiente,0.9,0.96,0.98,0.96,116.28,157.73,0.95,0.94,2022-08-06 04:00:00
13974,Simulador Ambiente,0.99,0.95,0.99,0.91,123.39,153.1,0.98,0.91,2022-08-06 05:00:00
13975,Testador Circuito SMT,0.97,0.92,0.99,0.88,114.34,147.21,0.97,0.9,2022-08-06 06:00:00
13976,Scanner AOI,0.98,0.95,0.99,0.96,129.39,141.29,0.95,0.97,2022-08-06 07:00:00
13977,Equipamento Solda por Onda,0.97,0.97,0.99,0.95,100.74,144.45,0.95,0.96,2022-08-06 08:00:00
13978,Equipamento Solda por Onda,0.92,0.91,0.96,0.88,116.45,126.73,0.98,0.92,2022-08-06 09:00:00
13979,Scanner AOI,0.98,0.97,0.97,0.96,109.26,155.09,0.96,0.9,2022-08-06 10:00:00
13980,Inspetor Visual Otico,0.91,0.98,0.98,0.89,107.19,150.66,0.98,0.94,2022-08-06 11:00:00
13981,Equipamento Solda por Refusao,0.96,0.91,1.0,0.96,103.03,149.95,0.97,0.94,2022-08-06 12:00:00
13982,Testador ICT,0.9,0.91,0.96,0.94,128.13,148.53,0.96,0.94,2022-08-06 13:00:00
13983,Testador ICT,0.95,0.94,0.97,0.96,126.94,126.75,0.97,0.93,2022-08-06 14:00:00
13984,Scanner Linha Producao,0.94,0.95,0.96,0.9,113.44,124.36,0.95,0.93,2022-08-06 15:00:00
13985,Scanner AOI,0.96,0.9,0.96,0.96,128.53,124.92,0.96,0.9,2022-08-06 16:00:00
13986,Scanner AOI,0.96,0.96,0.98,0.93,107.48,154.71,0.99,0.95,2022-08-06 17:00:00
13987,Medidor Corrente,0.94,0.93,0.95,0.96,124.26,141.87,0.96,0.96,2022-08-06 18:00:00
13988,Simulador Ambiente,0.97,0.99,0.97,0.89,127.41,127.68,0.97,0.93,2022-08-06 19:00:00
13989,Equipamento Solda por Onda,0.96,0.94,0.97,0.9,119.34,159.39,0.96,0.93,2022-08-06 20:00:00
13990,Simulador Ambiente,0.95,0.94,0.95,0.91,114.47,140.91,0.96,0.93,2022-08-06 21:00:00
13991,Inspetor Visual Otico,0.9,0.93,0.96,0.89,129.81,127.41,0.94,0.92,2022-08-06 22:00:00
13992,Testador ICT,0.9,0.93,0.96,0.96,119.14,153.56,0.98,0.94,2022-08-06 23:00:00
13993,Calibrador Robos,0.95,0.92,0.98,0.91,109.09,135.78,0.96,0.93,2022-08-07 00:00:00
13994,Inspetor Visual Otico,0.94,0.92,0.96,0.95,120.77,155.44,0.95,0.95,2022-08-07 01:00:00
13995,Scanner Linha Producao,0.98,0.92,0.95,0.91,127.43,152.12,0.94,0.93,2022-08-07 02:00:00
13996,AOI Automatizado,0.97,0.99,0.98,0.93,116.67,125.1,0.98,0.94,2022-08-07 03:00:00
13997,Calibrador Robos,0.93,0.98,0.98,0.92,110.6,128.99,0.96,0.95,2022-08-07 04:00:00
13998,Equipamento Solda por Refusao,0.95,0.96,0.96,0.88,127.47,144.55,0.95,0.96,2022-08-07 05:00:00
13999,Inspetor Visual Otico,0.91,0.97,0.99,0.95,125.99,141.89,0.98,0.93,2022-08-07 06:00:00
14000,Equipamento Solda por Refusao,0.99,0.93,1.0,0.9,110.04,132.32,0.96,0.93,2022-08-07 07:00:00
14001,Medidor Corrente,0.91,0.95,0.97,0.91,127.69,131.03,0.96,0.94,2022-08-07 08:00:00
14002,Medidor Corrente,0.95,0.91,0.96,0.89,126.05,145.19,0.97,0.91,2022-08-07 09:00:00
14003,Testador ICT,0.93,0.95,0.97,0.91,122.78,142.86,0.97,0.93,2022-08-07 10:00:00
14004,Testador Circuito SMT,0.96,0.9,0.99,0.96,114.04,131.82,0.98,0.94,2022-08-07 11:00:00
14005,AOI Automatizado,0.91,0.97,0.97,0.96,105.56,146.27,0.93,0.95,2022-08-07 12:00:00
14006,Medidor Corrente,0.92,0.91,0.98,0.91,118.96,121.93,0.94,0.94,2022-08-07 13:00:00
14007,Calibrador Robos,0.97,0.91,0.97,0.93,126.17,141.84,0.94,0.93,2022-08-07 14:00:00
14008,Testador Circuito SMT,0.98,0.91,0.97,0.93,129.87,133.78,0.94,0.94,2022-08-07 15:00:00
14009,Scanner AOI,0.91,0.93,0.95,0.94,119.27,136.04,0.96,0.94,2022-08-07 16:00:00
14010,AOI Automatizado,0.92,0.96,0.99,0.92,128.0,138.6,0.97,0.95,2022-08-07 17:00:00
14011,Equipamento Solda por Onda,0.94,0.97,0.98,0.96,123.28,123.42,0.94,0.9,2022-08-07 18:00:00
14012,Equipamento Solda por Onda,0.94,0.94,0.99,0.97,127.64,155.38,0.98,0.93,2022-08-07 19:00:00
14013,Scanner Linha Producao,0.92,0.96,0.99,0.92,117.07,153.79,0.96,0.95,2022-08-07 20:00:00
14014,Scanner AOI,0.92,0.99,0.96,0.97,113.87,141.92,0.98,0.93,2022-08-07 21:00:00
14015,Testador Circuito SMT,0.97,0.96,0.97,0.92,108.17,157.17,0.97,0.96,2022-08-07 22:00:00
14016,Testador ICT,0.98,0.95,0.97,0.97,114.2,130.57,0.97,0.91,2022-08-07 23:00:00
